% # columns="iteration, evaluation, void, void, void, xmean", seed=480852, Sat Jul  6 19:23:19 2019, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 11 0 0 0 0.3098720170780444 0.0070780195795219995 -0.25832973825078437 0.206784081495994 0.1121427466259285 0.21270595032466202 0.31263395051353243 0.031121217616702605 0.12111305232798501 -0.028033877801589915 0.11771262569853698 -0.03265642614612077
2 22 0 0 0 0.300712773909088 -0.008975299250261406 -0.26715266716205754 0.16692061364454105 0.2389320051580301 0.15009561266484442 0.3460537421338653 -0.09641999948449556 0.28348999064825214 -0.017001845816817025 -0.09298737363091052 -0.04301290863559573
3 33 0 0 0 0.18418346630134097 0.08905318052442808 -0.029098162070112843 0.19499072195779485 0.08536283051732682 0.34588347375004974 0.027985469961347043 -0.13367599141350525 -0.08624254031391582 0.011041207758307678 -0.22233104746572357 -0.1041917064879118
4 44 0 0 0 0.20571426357929143 0.1937232578227599 0.029984637468647483 0.21613144794311565 0.06452261802072654 0.21340616839530385 -0.037484520234066704 0.01995730774312121 0.012121183097673238 -0.061045355069515195 0.021906580459534725 0.11284309721579765
5 55 0 0 0 0.5961613284085048 0.020507622441168993 0.14503411989759246 0.3804373396171977 0.21911727342802992 0.1599687509073734 -0.07497118655718156 -0.0066212156411435755 -0.03698636828843051 0.10185767790785594 0.2043928937753591 0.06474090739505109
6 66 0 0 0 0.4654632833955324 0.2988574516702276 0.22659059844237056 0.26961657949913065 0.19317925088596422 0.16273712192933065 -0.06741556405461703 -0.07956899311467422 -0.09201203059857715 0.13974450094837731 0.2170739383175065 0.18759568295729712
7 77 0 0 0 0.6159985247982959 0.4552615403632975 0.21387840201879182 0.15664110036080153 0.14618106959150232 -0.0828350697488206 0.0526532607932378 -0.26751840813025324 0.1181435653412391 0.22126504788386658 0.14802777440417064 0.17220770832956867
8 88 0 0 0 0.5847701161514275 0.43077617955767544 0.4134892072251384 0.42026246374711657 -0.037193703843202836 -0.19906795696823523 0.02963191611299574 -0.058502851183395294 0.14940263651808341 0.26795510731962374 0.18959165162865502 0.14044852608724515
9 99 0 0 0 0.5841874011823993 0.5084344536269664 0.4682946085654903 0.19622062617458852 -0.04144676237682316 -0.023551867037194224 -0.09969759200688683 0.045523570235616706 0.1069884299193554 0.2514683115280953 0.2386297854465321 0.2205387794243673
10 110 0 0 0 0.6992419279797498 0.6055295478388052 0.4920963730870277 0.0038276765760915377 0.12620717016303348 0.1003461128283358 0.016525194281520356 0.1023702076356539 0.16307465993363968 0.17302851943556277 0.1232617450952165 0.1601336839107237
11 121 0 0 0 0.7652727722028091 0.5933857841147878 0.21926139149005253 -0.09640695718634952 -0.06929022626312001 0.12022108731266026 0.023091912452064628 0.011609897254052717 0.23150938669306384 0.16559372843387493 0.11649845231413611 0.19303332845824203
12 132 0 0 0 0.7031508835400011 0.5346928131700869 0.20162918673359814 -0.07787880827339952 -0.041907559796577676 0.025372033291349516 -0.14247513021567032 -0.034378192753332 0.241169306797563 0.10232247789982574 0.0031749547565729785 0.15766203239036275
13 143 0 0 0 0.6855078765221291 0.42924557330694535 0.3162876960196926 0.05985889332902933 0.010989565743625564 0.017747807057164736 -0.20357400552756733 -0.011623625033633504 0.22309446246037706 0.15903725021385948 0.10514678623445632 0.23006971670800097
14 154 0 0 0 0.6014225642342952 0.4453571621781538 0.24044214116888862 -0.03792625684117476 -0.07039664246964039 -0.07729465641969899 -0.13625826352948292 -0.035394060627781644 0.11104685291265075 0.2283439800428938 0.0010250563705644367 0.298026086528381
15 165 0 0 0 0.5982680750022572 0.33925920378147023 0.1505838762207538 0.034711434412764725 -0.030113900577755592 -0.03945828180754863 -0.1270322064526609 0.031198107701491083 0.04565862186490678 0.1687706145673026 0.005334189993977112 0.2013105107729779
16 176 0 0 0 0.5247571238741358 0.26357896349488424 0.11518236605584582 0.005463080307927741 -0.08897996640900892 -0.03747143158442886 -0.0223270276361901 0.028257723766735646 0.017340900392451283 0.080176746028244 0.0028168440399423955 0.061104239706506275
17 187 0 0 0 0.4326103002405919 0.20981586860842008 0.08609780916770847 0.04668663260119821 -0.10533125946669013 -0.05202072526551172 -0.04038743275271332 -0.02567737848316346 0.030646694298416637 0.002826223193356195 0.014512002310736386 0.05348352389509237
18 198 0 0 0 0.41192290080348204 0.1408136372882311 0.06539220037418216 0.0528613065233295 -0.062407742104538096 0.029479688556663226 -0.04971207312460103 0.05512594292480493 -0.002614509630060862 0.027609193408522397 0.030234237467021786 0.011299501021245356
19 209 0 0 0 0.4437089109704111 0.16654217733648713 0.028964747928983667 -0.0022554644960431497 -0.12987202863956476 0.044052575966771174 0.006934894729923036 0.023674459431013907 -0.0940616656960065 -0.0026085935759379356 -0.08038332273282092 0.0052316353074486465
20 220 0 0 0 0.514806457012056 0.29196389974933723 0.115322115334085 0.030910958892414256 -0.14238124857711434 0.01932616478488865 -0.01872162432872046 0.06487274885900032 -0.02991835468607712 0.014067497342017364 -0.04694582300528178 -0.03850482893463846
21 231 0 0 0 0.5077566481938436 0.28521718863067314 0.04017556043288839 0.002610778056627655 -0.07608634326312946 -0.040030128051703015 0.06411253472217994 -0.026935956420306065 -0.0026045192764921968 0.013879285289816932 -0.06255847980801466 0.020775438472001494
22 242 0 0 0 0.4777715431417761 0.2401389301691737 0.031112112127799473 -0.01721395363015487 -0.0628553113984747 0.02838104419684563 0.08546466020774636 0.020218689242884468 -0.03274697513126149 -0.006287013055338533 -0.005881716639346571 0.018352867858632913
23 253 0 0 0 0.3987189347174052 0.15326195144234803 0.04797613899926963 0.03535814537668998 -0.024104250708367858 0.0366525420386148 0.1011327464791419 0.05245212398000435 0.049757280764556384 -0.004673487315474722 -0.03689430911535578 -0.006357374442691716
24 264 0 0 0 0.38226244607186183 0.17928813770846017 0.06393511496427241 0.035208504951381385 0.009947766681266706 0.0811043253210865 0.0795566187104695 0.04354264506060447 -0.004865489366838151 0.019205662662647203 -0.02414178743501474 0.07011727348430638
25 275 0 0 0 0.34934380812510557 0.1363324257806054 0.004444487330646625 0.05615237831966 0.08412552947460518 0.06012475477504844 0.057817196603575906 0.04897927465560283 -0.009567839905712304 0.02200784679553824 0.04842585513392138 0.07944112438972677
26 286 0 0 0 0.43735664538081265 0.15481618009300183 0.05081134052752278 0.04031350563039548 0.04246679158837556 0.0629060327095942 0.005694030308367827 0.042192248166069736 0.04823827125571232 -0.006561510518763997 0.04793803866739765 0.03186369910553309
27 297 0 0 0 0.4227636457799349 0.1612156506060899 0.05360554278901363 0.037184657562778695 0.010832044555483908 0.013297276445965733 0.022763077071764993 0.06677337491160468 0.04437118533226668 0.002556445037049701 -0.008090027833117533 0.023706111895541365
28 308 0 0 0 0.3934703965794663 0.11554868923491628 0.05101887202120832 0.07383862165117208 0.0073587333265666376 -0.06383818289876889 0.04373930968330497 0.04286447899443848 0.036066698753361756 0.012298533685640947 -0.0020502601793265084 0.04258245353827559
29 319 0 0 0 0.38175435861126644 0.1187944736498597 0.0743026676969067 0.09047611872385294 0.05973164339182953 -0.037940798714788275 0.028527179431930567 0.022493677051523213 0.060314558499172666 0.007682016598070296 -0.02233958453859851 0.01941338982242604
30 330 0 0 0 0.3713093985645907 0.1273909976539344 0.01058367472351733 0.07567300995588068 0.05414692702141903 -0.029341820154409913 0.03711522072760321 0.024418814535134323 0.04168305421292665 -0.0409181368515592 -0.02427609950771085 -0.007804498916269161
31 341 0 0 0 0.41480741937810706 0.1365791602492706 0.01348244186399573 0.05498963487694457 0.0652325585044141 -0.007024095781358902 0.01790729297717668 0.03320712229425025 0.058460873261329184 -0.009224637136826988 -0.031183012541531812 -0.04516720680581776
32 352 0 0 0 0.4548188652117512 0.18875484453688818 0.03572701049437463 0.04518166613867497 0.05328153566326251 -0.013480105315589372 0.026321735040194288 0.005386782943121907 0.054910050795112124 0.008425571234386427 -0.010920418668093654 -0.021943259435671894
33 363 0 0 0 0.4236117251237582 0.17936948196255442 0.014311674630655542 0.011916419286936118 0.01714223371151271 -0.01152441787223459 0.030878459052823506 0.005273154398916539 0.0178118882762568 0.01033757566024406 0.006082674192954048 0.0038914331651302494
34 374 0 0 0 0.42147858263809623 0.19833036927835065 0.021034935797952674 0.010270572444549854 0.0366167415153031 -0.007598702953878129 0.007243576421792346 0.017933782224815047 0.0002126866129163879 -0.0020005647849190514 0.03620723902512135 -0.009390260198990915
35 385 0 0 0 0.4389547002734491 0.23698424692732428 0.06799986619090734 0.031005938386754903 0.0005470796167148448 -0.0018848626111138758 0.0028735461544197975 0.03719636581883624 0.00751184452957749 0.00912892180289407 0.011501302098766392 -0.03421327539362278
36 396 0 0 0 0.4305915950370302 0.23297584770976493 0.07542866493973763 0.034326538255324085 0.012874903406333307 0.008109350241091124 0.0035598422796571383 0.025855376721946717 0.0037075153268169314 0.003051591247194397 -0.012085613893929155 0.0026076038926640607
37 407 0 0 0 0.4528421609555352 0.2331292306148181 0.06350256210533771 0.030717726328313915 0.022662187554241743 -0.0016054420758794437 0.011946764841455097 0.0009720845211565257 -0.007370128550067953 0.014766938086289292 0.014073959862909678 -0.0003899059296900284
38 418 0 0 0 0.44801127508877114 0.221952274957461 0.05695177303286612 0.02266212691884755 0.03322925979860407 0.007655177421997079 -0.009432655921551606 0.013152611044339428 -0.012335335826329882 0.0023845372573320853 0.01600397673132784 0.007195727796994416
39 429 0 0 0 0.47246812495742535 0.23224775183884896 0.054702419156223064 0.02316606282956853 0.018399227004077052 0.009628125894949158 -0.008089955191884258 0.011336733205358865 0.007690077697925332 0.009663477488841153 0.010797397422613533 -0.0057646393669231605
40 440 0 0 0 0.46899424044808496 0.22644861310440184 0.07556499010966967 0.02839918821678101 0.02509949369062612 0.01781318653719353 -0.003860167676492542 0.02182506253706122 0.002575823339656223 0.011494474996277136 0.0006507096459548774 -0.006804107679861879
41 451 0 0 0 0.4699869487207889 0.2315995004940876 0.0610386634722673 0.020384170101027665 0.022583618041493385 0.02135907516052123 -0.011696484352031376 0.012968024034490596 -0.0009100216577249366 0.017081907042860865 0.0077217427921543996 -0.011653160724385178
42 462 0 0 0 0.4754637582761411 0.23722429298966533 0.06106892908527121 0.021332805940143112 0.0073786545572937685 0.010071410386835723 -0.021824844915003395 0.008670004203332134 -0.020393928703970776 0.02885331685693604 0.020005486540540594 -0.008064427433841236
43 473 0 0 0 0.4921528386088638 0.25257506366274746 0.07762004986945789 0.02933290152449281 0.01689294062033229 0.0009847484487071293 -0.02008000159141056 -0.0010173241490710246 -0.013169846427704766 0.023842242290556703 0.008320820406848062 -0.016338198104115076
44 484 0 0 0 0.5049971666490727 0.24987137814938953 0.08229658153845723 0.039949682317430096 0.006866893451029754 0.00484358364560118 -0.02494443361136539 0.014584030458652688 -0.009696458360026148 0.013029441847762146 -3.0042897253118248e-05 -0.013135394857266506
45 495 0 0 0 0.5116441339322861 0.2503615258085082 0.07289151125530888 0.029435331880774563 0.0028894236865213228 0.0009077133262288643 -0.018206062025450068 0.005978358986196175 -0.009775203796030668 0.011519444872430116 0.001243460908154742 -0.010124884375411872
46 506 0 0 0 0.4998751151699911 0.2450907700287113 0.06600805609807359 0.0350273040071384 0.001359590259536415 -0.009118308773317482 -0.0044196578369280915 0.0031037615206453654 -0.0049858950172126364 0.0011762737608235502 0.002664422438268561 -0.016559223044083617
47 517 0 0 0 0.503639725227922 0.2511980553595645 0.07439140922779247 0.026584497218829124 -0.005455857696406567 -0.013831050886717055 -0.000855013139642008 -0.0005938303365306007 0.009472403328707024 -0.00023039411133118286 0.007859060389183374 0.0015522840693467412
48 528 0 0 0 0.5236389941943824 0.2712909463818529 0.06385689333847747 0.03479510937630392 -0.00021683606044609494 -0.0017028486748910387 0.0011095780591297397 0.0034256088952537666 0.006016612295230978 0.010456019488398994 0.0030077700844609676 -0.0061213999023615835
49 539 0 0 0 0.5197662174930266 0.2718978538739167 0.054470718398721585 0.024701025761852576 0.00523415660902068 0.002938995025406125 -0.0015831948596645388 0.008822634682118618 0.007118099236667138 0.01298968949249525 0.0069834817637745425 -0.0013475740938002625
50 550 0 0 0 0.5284884649444864 0.28125243515110515 0.06833412621240478 0.021593608887601118 0.006730432476069669 0.002895371708098088 0.0016001596397894249 0.01496121841049358 0.01603871311697305 0.019521216318782078 0.013347197274191753 -0.00980868240679391
51 561 0 0 0 0.533738203764229 0.28124900255852503 0.0832020622277625 0.03246560040853735 0.012294671163969909 0.005312301717165576 -0.0012099084413705282 0.01919827572638066 0.011918096377917062 0.02248506643187833 0.013417192340146539 -0.0069867537522306945
52 572 0 0 0 0.5316988908898667 0.2829488707970978 0.08840960541130528 0.027629468401499515 0.01440199224455678 0.0028400085326856844 0.001227975463512724 0.025305346312186425 -0.0001812688643141793 0.03180470540902288 0.026949155873994494 -0.005323817595827082
53 583 0 0 0 0.5298257714192596 0.2865403427694329 0.09183280494225281 0.027384250388094396 0.018262037138306507 0.00021950765166668445 0.003202213707693917 0.016481280144908628 0.00023376916714087643 0.020304137249556726 0.02398974640609213 -0.0049277955278250315
