% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=461741, Sat Jul  6 20:01:08 2019, <python>{}</python>
1 11 0.43864938315560564 1.0000458343836967 173.0793632591664 1.7307936325916640e+02 385.4943760804678 943.0458108267057   
2 22 0.40870492755979726 1.0960869868849492 173.0793632591664 1.9764266529955052e+02 267.63051984525964 585.7763970852352   
3 33 0.35435241953281493 1.1416571004206315 99.81942144715012 9.9819421447150120e+01 461.27158203756267 712.4481790735631   
4 44 0.3199513997847717 1.2066538509369384 90.06427373756736 9.0064273737567362e+01 175.0645210750297 291.72984941746677   
5 55 0.2884900067208585 1.2233025634656105 90.06427373756736 9.2195188528763566e+01 187.78397181936646 312.7520654260666   
6 66 0.2778968604155596 1.2572027422452305 51.14304218556345 5.1143042185563452e+01 109.51094511375531 180.86656818801308   
7 77 0.26077915310973754 1.3412077621165832 34.381537628941224 3.4381537628941224e+01 117.27991180411564 160.04529644214082   
8 88 0.23394756368543335 1.3532673549069938 34.381537628941224 3.6621650686374224e+01 79.57988793216994 107.73684674706513   
9 99 0.21289758910479986 1.343274916269395 34.381537628941224 5.0453973951723270e+01 76.29855876919814 132.49828768360584   
10 110 0.19624331100252887 1.3782761959992438 20.59708064731675 2.0597080647316751e+01 70.84864015744976 230.74574977283197   
11 121 0.1736751597767787 1.334769817376207 20.59708064731675 3.4022264031210895e+01 50.68760691590952 116.50837256336533   
12 132 0.16015751180312776 1.3569163501008745 19.86137191673263 1.9861371916732629e+01 59.69916744894192 92.2222137631652   
13 143 0.147869192151932 1.3468627994618085 19.86137191673263 2.1978477473686333e+01 31.479943023931998 68.83123290982074   
14 154 0.12776045493116334 1.3690942038302036 17.5845327696808 1.7584532769680798e+01 32.27047784432246 69.95060949260309   
15 165 0.11337434924340467 1.4024801351282639 15.152079206929503 1.5152079206929503e+01 30.5592951157298 41.649830382361934   
16 176 0.10613199719835414 1.5026906375902043 15.152079206929503 1.9548713830580287e+01 23.804467242723167 47.82551001205375   
17 187 0.09824711870334928 1.5176016209605336 12.361046582344224 1.2361046582344224e+01 24.547263487196442 28.915487579014556   
18 198 0.08939367923339409 1.5091724313987869 12.361046582344224 1.3120613494604761e+01 18.635916198743857 30.402190186073952   
19 209 0.08557282304978175 1.5202251339643638 12.361046582344224 1.5709132287931308e+01 18.86920862700844 24.067456313559752   
20 220 0.08281895899694341 1.528801983994346 12.361046582344224 1.5773971873969503e+01 18.14300410265303 23.508609123945163   
21 231 0.07625325170963702 1.5627597380882927 12.361046582344224 1.5142721402239317e+01 19.7674756329733 29.95515888436691   
22 242 0.06812154178743551 1.5976150506010574 12.361046582344224 1.5875530233399910e+01 16.909596416911057 22.362995092300743   
23 253 0.059211607146897466 1.59284308958327 12.361046582344224 1.3261917015085094e+01 17.003573330674424 19.583498110567106   
24 264 0.054532078446665445 1.58293344471086 12.361046582344224 1.2390469927854625e+01 13.658838743925504 16.48886565744397   
25 275 0.052511769315530234 1.5848637778220709 12.361046582344224 1.2770595029602379e+01 13.851570323787417 16.371531567545134   
26 286 0.04972036010521765 1.5811313999770307 12.361046582344224 1.2785000432770270e+01 14.183944460342746 16.195552434894847   
27 297 0.04672516726736554 1.6062410812139316 12.361046582344224 1.2430623312779554e+01 13.00536037850262 15.127502488216251   
28 308 0.04662123809671933 1.6480992443496596 11.72617207646073 1.1726172076460729e+01 12.911182707665166 14.785078818353357   
29 319 0.04432805832521577 1.6219196150171478 11.43573443029434 1.1435734430294341e+01 12.721030951629206 14.251983552620112   
30 330 0.04227081397846468 1.673207109022075 11.43573443029434 1.1857510550461029e+01 13.003010283059501 14.194965457458443   
