% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=56374, Thu Jul 25 12:03:47 2019, <python>{}</python>
1 10 0.4783102776646721 0 0 0.4728687252327504 0.46327026148356343 0.4784588572550641 0.479215268185294 0.4842910072230763 0.4937858432505517 0.4702290557086573 0.4790363643540418 0.4705521344549381 0.47234300151228287
2 20 0.4390409893332779 0 0 0.4392652086398811 0.419229745590033 0.4330928022187797 0.4413377634910613 0.4350249805389151 0.4580264540704333 0.4397793094738971 0.43392966241547476 0.43268302233539147 0.4184530427274047
3 30 0.408609985745645 0 0 0.4041517886081663 0.38304885984420933 0.39701156907039675 0.4207418795376504 0.40886901407052506 0.4240630425958207 0.40931172792202986 0.40843659182526254 0.39419486311148305 0.36777777909061754
4 40 0.4227333086086735 0 0 0.41622426473309204 0.440040018520217 0.412287890968845 0.43684237852424346 0.4258002505724635 0.45101989068356463 0.41142162387719133 0.41738456144354075 0.3936541157912743 0.3726999353249589
5 50 0.40407025997084517 0 0 0.39541224677773096 0.41728331590361406 0.4064356561351221 0.42425937358242777 0.40727429052515524 0.42704100094389646 0.39779680604517476 0.39087362731596503 0.36968321174979624 0.33453675546208644
6 60 0.384893287967286 0 0 0.37504254607462423 0.40018300155489445 0.3915674404661622 0.3934192220521584 0.3852884390845717 0.4110730455320446 0.37047391815936725 0.3705268779038015 0.3394362977050368 0.3138516648399333
7 70 0.3711406701831469 0 0 0.3611060741238721 0.3819260487228401 0.3822119486944117 0.3821582600758564 0.37087318177064366 0.3956772909581966 0.35633284340244953 0.3493038303523311 0.326796443608106 0.29223123626687747
8 80 0.3572794372746578 0 0 0.3491871205094514 0.36280152173828717 0.3699129974422536 0.3584715086856765 0.3538289879165531 0.37810030657179894 0.3424995273054152 0.3436306833991906 0.3095648915015825 0.27233828896412576
9 90 0.34162924592984073 0 0 0.33046717330823466 0.3407529074129258 0.34954902804943916 0.3410516864686549 0.3281751114641164 0.37187742723459505 0.32831496812529964 0.32526573534789105 0.29573909030931367 0.2526743726061295
10 100 0.30929306358037484 0 0 0.30214571372488547 0.308490578839259 0.31114963312073746 0.30482532723559774 0.29693928003966463 0.33495592849048816 0.29569512357396943 0.286961484207661 0.2652851047213598 0.2200795309366671
11 110 0.30675804885694813 0 0 0.3160939188025513 0.30740012824410096 0.3065814398220758 0.30049232471616405 0.2876212661327471 0.3416078254933568 0.29707233195752164 0.2814801611857575 0.2512726296617755 0.20841273141377073
12 120 0.2863523243026126 0 0 0.2921144790600233 0.2868343703451241 0.2985651394275276 0.27890649825132996 0.265512989086104 0.3282813417317472 0.2756397144827707 0.26311410819181213 0.22474033547676708 0.19139526288983294
13 130 0.25871501685457854 0 0 0.2653741265356929 0.2599103355577799 0.26964042544734246 0.24785369646290065 0.23765144605623406 0.2994275516845219 0.25164466382013073 0.23674578345076386 0.1991142159657657 0.16590379153932858
14 140 0.2501867335815414 0 0 0.262136033403154 0.2531567447581678 0.2618851765921828 0.23670735733653364 0.2271885736942295 0.2913502007006507 0.24958949672030406 0.22048592011880183 0.18303107095109636 0.15741561957021172
15 150 0.24329614365665805 0 0 0.25688962730613185 0.24677677054639607 0.25654783846247664 0.22853372730350294 0.2245364309048289 0.2774216719513487 0.24456611716525659 0.21434724664325125 0.17768907000194822 0.14417338195449675
16 160 0.2389054275855752 0 0 0.2480117581361399 0.24326772123242088 0.2488548347601506 0.22266473198865083 0.22464774188324088 0.2712792777580463 0.24225642796189237 0.2116510253697021 0.1750685446041276 0.13576428971261953
17 170 0.22024241730720093 0 0 0.22965846750265423 0.22412193270750277 0.23131895960515267 0.20248901771466463 0.2018128985299538 0.24456962629621376 0.22159915117259243 0.19074395986712134 0.15837132458235198 0.12369851714049507
18 180 0.2096804360656584 0 0 0.22066643671102426 0.2139024469573272 0.22022409756554365 0.19574033035047916 0.19534072664097396 0.2312042617880821 0.20568301612993672 0.18367991051183563 0.14419423274460394 0.11286892550724074
19 190 0.1927544736445038 0 0 0.2044715357262782 0.19945507315402247 0.20112529227729672 0.17479136582853366 0.18392346672829535 0.21217201574968794 0.19307804867946107 0.16649991867395006 0.12769183376413626 0.10140743941477062
20 200 0.16741451909050595 0 0 0.18402484209517386 0.17015739653664813 0.17557864305171392 0.1502205040136647 0.15797876525508645 0.18418348363678733 0.16376534427429917 0.14428829611612248 0.1069481158517341 0.08314392557203812
21 210 0.149548886145292 0 0 0.15842041790584796 0.15225996546248724 0.16000711092431186 0.13787116171953934 0.13969051183122924 0.16214338794110292 0.14619326554462422 0.12715542586402734 0.09250083196068096 0.0717145272462456
22 220 0.141690570819516 0 0 0.1473347479553228 0.14085467168165627 0.148896819794892 0.13247872889815845 0.12922003353088946 0.15514950801667618 0.13941259836149744 0.12213804073711647 0.0868656006962061 0.06539856473376113
23 230 0.1411206777205259 0 0 0.14675839938787355 0.14305412577511228 0.14859368440191933 0.13385829325914214 0.1286099495936453 0.1545705765920377 0.14535820487516116 0.11805092465189741 0.08393827628277072 0.06366456385853232
24 240 0.14066739041135612 0 0 0.14715269315130242 0.14223593070075982 0.14591439042541432 0.13702738991346017 0.12734743803311438 0.1505617995370318 0.14532559311388116 0.11737701094833457 0.08157872505991481 0.06165985644007237
25 250 0.13449379836473105 0 0 0.140992492406027 0.13092442865027976 0.13965942479431492 0.1309322310941464 0.12072330074027768 0.14305547480256234 0.1408739054891754 0.10916244351967544 0.07738787277876011 0.05813345365950532
