% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=56374, Thu Jul 25 12:03:47 2019
112 1120 -0.27913489643608863 -0.007679316480336845 0.010164357142702387 0.203271568206668 1 1 1 1 1 1 1 1 1 1
113 1130 -0.2848354911708685 -0.013035844728714673 0.0007629948718201583 0.21794116550765122 1 1 1 1 1 1 1 1 1 1
114 1140 -0.2973106043421558 -0.006055097769656893 0.0040865468171223975 0.23213809638801358 1 1 1 1 1 1 1 1 1 1
115 1150 -0.3214090714126798 -0.001468956597373127 0.010819727738411687 0.25294029204162066 1 1 1 1 1 1 1 1 1 1
116 1160 -0.31004605822388853 -0.0016548382696986194 0.02636961547916617 0.24937735655143822 1 1 1 1 1 1 1 1 1 1
117 1170 -0.28179951610068227 -0.0026074033530789523 0.030878180445651715 0.2404913448342602 1 1 1 1 1 1 1 1 1 1
118 1180 -0.29755258019458 -0.008912603084514404 0.020587760952172365 0.27377918077939994 1 1 1 1 1 1 1 1 1 1
119 1190 -0.30664892990341097 -0.003588989544435266 0.012206926415932403 0.2998779743155299 1 1 1 1 1 1 1 1 1 1
120 1200 -0.3330272906647993 -0.01082942213271721 0.002622427465354093 0.2877664458373057 1 1 1 1 1 1 1 1 1 1
121 1210 -0.30741737435016553 -0.0034826226066038335 0.0041910920839732056 0.2916975106329991 1 1 1 1 1 1 1 1 1 1
122 1220 -0.29783144576437376 -0.002541797789385718 0.004808540605377623 0.2741847309503761 1 1 1 1 1 1 1 1 1 1
123 1230 -0.28595232230327466 -0.012350972038177588 0.0015843136133782197 0.292515349714193 1 1 1 1 1 1 1 1 1 1
124 1240 -0.28218324128856714 -0.00946303415584137 0.01257289644310758 0.3274620185745488 1 1 1 1 1 1 1 1 1 1
125 1250 -0.28171339698128595 -0.0047454825833234005 0.011557551333569775 0.32795985474733064 1 1 1 1 1 1 1 1 1 1
126 1260 -0.28615138775631377 -0.00621679618697675 0.009735491404744681 0.3199935027349363 1 1 1 1 1 1 1 1 1 1
127 1270 -0.2914856989184962 -0.014661086128561257 0.003325103795391882 0.32711598826680865 1 1 1 1 1 1 1 1 1 1
128 1280 -0.2838523472394169 -0.0007320829994353769 0.019447043008088638 0.30952803902833936 1 1 1 1 1 1 1 1 1 1
129 1290 -0.2901317060239095 -0.006759388106287266 0.014355953743820695 0.31353818101483955 1 1 1 1 1 1 1 1 1 1
130 1300 -0.3324845106825364 -0.007117786500843932 0.004107161185917136 0.3363817228814456 1 1 1 1 1 1 1 1 1 1
131 1310 -0.33963352850027534 -0.0008900628695488065 0.0037888597055786063 0.31868617128342436 1 1 1 1 1 1 1 1 1 1
132 1320 -0.33812327035894774 -0.0031213306630028283 0.008890496729612129 0.30845912417450644 1 1 1 1 1 1 1 1 1 1
133 1330 -0.33177228772144873 -0.01036584091939794 0.003059408311166681 0.32278779075038655 1 1 1 1 1 1 1 1 1 1
134 1340 -0.31180357672405545 -0.004556630361345198 0.00182945137176857 0.3267015875903745 1 1 1 1 1 1 1 1 1 1
135 1350 -0.2992444864410778 -0.00247434967555301 0.017291749621283412 0.34075067353412813 1 1 1 1 1 1 1 1 1 1
136 1360 -0.298302505634503 -0.007659616820019425 0.009855669194437955 0.3332135859767248 1 1 1 1 1 1 1 1 1 1
137 1370 -0.27632489482554884 -0.0035061720700557113 0.0002890902639934802 0.3062983797553446 1 1 1 1 1 1 1 1 1 1
138 1380 -0.2486882287948777 -0.008448448692937954 0.005630647649597567 0.304441817963939 1 1 1 1 1 1 1 1 1 1
139 1390 -0.2424580550538832 -0.008185506058896227 0.009000103083898255 0.2971787648231458 1 1 1 1 1 1 1 1 1 1
140 1400 -0.24787017805550124 -0.005154527342575258 0.001177733088799544 0.2718038981026772 1 1 1 1 1 1 1 1 1 1
141 1410 -0.2358252748555552 -0.004065471635660638 0.0008274010048583165 0.24836490224692412 1 1 1 1 1 1 1 1 1 1
142 1420 -0.24583505832753036 -0.009341412021131024 0.008617701219052809 0.24283863309145787 1 1 1 1 1 1 1 1 1 1
143 1430 -0.23754043620193552 -0.015760199624020282 0.009891636496304935 0.24094608647135257 1 1 1 1 1 1 1 1 1 1
144 1440 -0.24873359136663067 -0.005403846775097382 0.005848198590717517 0.24336134836827697 1 1 1 1 1 1 1 1 1 1
145 1450 -0.27636009720879123 -0.0020701341851834367 0.007291124005922836 0.24117147890315713 1 1 1 1 1 1 1 1 1 1
146 1460 -0.29559879956419066 -0.0012962295318075872 0.012805500721065163 0.23647874741864494 1 1 1 1 1 1 1 1 1 1
147 1470 -0.2613275134842304 -0.011964662532870263 0.008562845134934965 0.21153653843227124 1 1 1 1 1 1 1 1 1 1
148 1480 -0.2636201911854776 -0.005469317194457646 0.011623385664606559 0.2154569630934946 1 1 1 1 1 1 1 1 1 1
149 1490 -0.2530949418020659 -0.001735998162115695 0.007057566139238674 0.22190960179740316 1 1 1 1 1 1 1 1 1 1
150 1500 -0.2540405043668612 -0.0004317525872733146 0.0020397762440391414 0.20083272413586875 1 1 1 1 1 1 1 1 1 1
151 1510 -0.2465389431773002 -0.0017812038717591311 0.0009640096875791912 0.20785142418855365 1 1 1 1 1 1 1 1 1 1
152 1520 -0.246544942100082 -0.0006690528325206681 0.003489892405531836 0.19927751794442014 1 1 1 1 1 1 1 1 1 1
153 1530 -0.2065162005227608 -0.003063731898936048 0.0029947320788646535 0.18359915510275573 1 1 1 1 1 1 1 1 1 1
154 1540 -0.21312136691812236 -0.0044250573406069485 0.0017134112668998837 0.17555814702844527 1 1 1 1 1 1 1 1 1 1
155 1550 -0.20936302597647502 -0.003114342745285368 0.006534907022852202 0.18470862696809778 1 1 1 1 1 1 1 1 1 1
156 1560 -0.223442957043654 -0.0046367929617362694 0.010504010468251179 0.1758162142898605 1 1 1 1 1 1 1 1 1 1
157 1570 -0.26068958448489976 -0.006094040081728455 0.004125996500967103 0.1538229976887098 1 1 1 1 1 1 1 1 1 1
158 1580 -0.24893095056934172 -0.006152484923167246 0.001619863051419033 0.1498248563868559 1 1 1 1 1 1 1 1 1 1
159 1590 -0.23109568759984217 -0.003979485407113492 0.004127533456942748 0.19784474035071278 1 1 1 1 1 1 1 1 1 1
160 1600 -0.2604234758622283 -0.006235199983641823 0.007583104564746566 0.20029110746855067 1 1 1 1 1 1 1 1 1 1
161 1610 -0.28449417451249426 -0.00023851960526457508 0.00045279309677605077 0.2052648606802611 1 1 1 1 1 1 1 1 1 1
162 1620 -0.2821236014834356 -0.0076787785508335765 0.0024002226221261124 0.20120861611238622 1 1 1 1 1 1 1 1 1 1
163 1630 -0.2919725145475302 -0.0004512546132190623 0.003392356044384872 0.2156074306218585 1 1 1 1 1 1 1 1 1 1
164 1640 -0.28114251294623815 -0.00035043396049298206 0.00705207462915095 0.1867782031103437 1 1 1 1 1 1 1 1 1 1
165 1650 -0.26799654725331357 -0.00679953519196223 0.001471212806273011 0.19416571984835745 1 1 1 1 1 1 1 1 1 1
166 1660 -0.26698608907622395 -0.006480162543401322 0.003891536653767495 0.21209535418709696 1 1 1 1 1 1 1 1 1 1
167 1670 -0.298272596182686 -0.00026453354833486526 0.012587516277830706 0.2134643206782667 1 1 1 1 1 1 1 1 1 1
168 1680 -0.29891022861944294 -0.013055139037132658 0.0042560361792897605 0.21381356831312154 1 1 1 1 1 1 1 1 1 1
169 1690 -0.31433942850894575 -0.007938927185679682 0.0047154885426634666 0.20631830386598282 1 1 1 1 1 1 1 1 1 1
170 1700 -0.33088144082561716 -0.00829240049023812 0.006118718318699498 0.2006962010516673 1 1 1 1 1 1 1 1 1 1
171 1710 -0.32750412362723597 -0.0038680096293619614 0.006382587220057348 0.21402291985996738 1 1 1 1 1 1 1 1 1 1
172 1720 -0.31694412883000084 -0.002690437939316075 0.002795253340501057 0.215215471302018 1 1 1 1 1 1 1 1 1 1
173 1730 -0.2825049655957835 -0.005003765150810342 0.003389692911966874 0.19276723178308727 1 1 1 1 1 1 1 1 1 1
174 1740 -0.28330830646409055 -0.009856588990840529 0.0005798387393645328 0.18492394361179146 1 1 1 1 1 1 1 1 1 1
175 1750 -0.2723586437808022 -0.00013780426975419313 0.0034435421292316366 0.1997021678323611 1 1 1 1 1 1 1 1 1 1
176 1760 -0.2773220877786335 -0.0058362638895537175 0.005206198600421705 0.21379672452248322 1 1 1 1 1 1 1 1 1 1
177 1770 -0.26895658600127964 -0.010618351664779008 0.005935383947667464 0.2273384619013622 1 1 1 1 1 1 1 1 1 1
178 1780 -0.30172604640597817 -0.009626856342886951 0.00012974365358976755 0.2501556651213092 1 1 1 1 1 1 1 1 1 1
179 1790 -0.29906436934116654 -0.017098690837587218 0.001975496380781536 0.2547182850795733 1 1 1 1 1 1 1 1 1 1
180 1800 -0.2869700660016557 -0.01098770329945783 0.008879016198501292 0.24213530194220173 1 1 1 1 1 1 1 1 1 1
181 1810 -0.30996787327622705 -0.006337913226588722 0.0031576917270100553 0.2450581235490879 1 1 1 1 1 1 1 1 1 1
182 1820 -0.33750898837356114 -0.02692587818651059 0.0024264910041445235 0.2542882739815052 1 1 1 1 1 1 1 1 1 1
183 1830 -0.32931501647334277 -0.024338741932957236 0.0017496196842459327 0.2939248052604196 1 1 1 1 1 1 1 1 1 1
184 1840 -0.3023032530804755 -0.0066639374612729955 0.00926114458678628 0.27642413574309616 1 1 1 1 1 1 1 1 1 1
185 1850 -0.2784827808992065 -0.015588897264690241 0.009853236868064226 0.27504725893318516 1 1 1 1 1 1 1 1 1 1
186 1860 -0.280421448370533 -0.0060422358279351475 0.008486757335734223 0.26308363846803273 1 1 1 1 1 1 1 1 1 1
187 1870 -0.2827572104862269 -0.003630826027867819 0.0013885035791771573 0.26401307847385935 1 1 1 1 1 1 1 1 1 1
188 1880 -0.2826168368690548 -0.003399394011237183 0.0012463736319063895 0.23529227600999075 1 1 1 1 1 1 1 1 1 1
189 1890 -0.2896763167163484 -0.021464714480905256 0.02730895844096067 0.22878632429911308 1 1 1 1 1 1 1 1 1 1
190 1900 -0.24948836338689476 -0.021717036027206156 0.010786010581684881 0.2766863189754438 1 1 1 1 1 1 1 1 1 1
191 1910 -0.28351565003445905 -0.0013828740049500261 0.012571015000483896 0.30211376629799447 1 1 1 1 1 1 1 1 1 1
192 1920 -0.24646542386413384 -0.020680766710187228 0.007187629957950572 0.31953681437444514 1 1 1 1 1 1 1 1 1 1
193 1930 -0.27015990700220194 -0.012185472048364024 0.0028143115280349516 0.3243283582066658 1 1 1 1 1 1 1 1 1 1
194 1940 -0.3020274491457621 -0.0016547149098088663 0.001966426116181919 0.313930414470453 1 1 1 1 1 1 1 1 1 1
195 1950 -0.2731346696253494 -0.0016635272829190004 0.008631108508605654 0.3271607520931446 1 1 1 1 1 1 1 1 1 1
196 1960 -0.27131679616033416 -0.0023119530906273913 0.0034948584658278372 0.32489918312115784 1 1 1 1 1 1 1 1 1 1
197 1970 -0.2799320704289176 -0.001743339847567589 0.00595115085220055 0.35339059221147795 1 1 1 1 1 1 1 1 1 1
198 1980 -0.3092606579111737 -3.151799550356348e-05 0.009154670589951897 0.3466172865054897 1 1 1 1 1 1 1 1 1 1
199 1990 -0.32121157206079337 -0.0013983103383660243 0.00018896518776602585 0.3120552906395648 1 1 1 1 1 1 1 1 1 1
200 2000 -0.3298900188658426 -0.000522848204813445 0.007085243630880187 0.28290393100964023 1 1 1 1 1 1 1 1 1 1
201 2010 -0.2944689272714012 -0.009211253817116424 0.010369783473216421 0.26360343629017086 1 1 1 1 1 1 1 1 1 1
202 2020 -0.30378946772848586 -0.008984036505788497 0.010922237542028396 0.22352273266508618 1 1 1 1 1 1 1 1 1 1
203 2030 -0.3304194019792033 -0.008262768874640664 0.012961055733812725 0.21776746948663753 1 1 1 1 1 1 1 1 1 1
204 2040 -0.31757402158635767 -0.01632725696283467 0.01703215420701198 0.2272314358531417 1 1 1 1 1 1 1 1 1 1
205 2050 -0.32173711698961105 -0.00881715189510895 0.0075719324667245565 0.24368576918823392 1 1 1 1 1 1 1 1 1 1
206 2060 -0.30085405757779204 -0.008970198063548703 0.0032036041734795533 0.24948395156427164 1 1 1 1 1 1 1 1 1 1
207 2070 -0.2901148931594033 -0.001573129300313934 0.0013040507262920534 0.24684334437487954 1 1 1 1 1 1 1 1 1 1
208 2080 -0.29836216929655823 -0.00568429328903044 0.0007052761875287834 0.27656106349139664 1 1 1 1 1 1 1 1 1 1
209 2090 -0.29768444420040263 -0.023191466873338337 0.012218517051821 0.30057513512106565 1 1 1 1 1 1 1 1 1 1
210 2100 -0.28904203409929835 -0.008901080102635362 0.005401431631164713 0.2995951969639062 1 1 1 1 1 1 1 1 1 1
211 2110 -0.2792416611589883 -0.00488904935817283 0.004675316928571254 0.3308927657405242 1 1 1 1 1 1 1 1 1 1
212 2120 -0.3118859011882559 -0.014453229940287932 0.00014834430473741902 0.32690812786382945 1 1 1 1 1 1 1 1 1 1
213 2130 -0.3331957640026926 -0.0033591557510372935 0.025254423886962436 0.3112304319457956 1 1 1 1 1 1 1 1 1 1
214 2140 -0.3615852062855457 -0.0007709682834468769 0.00181332095100189 0.3020170981678235 1 1 1 1 1 1 1 1 1 1
215 2150 -0.35891071605935987 -0.004538449535194414 0.001520607768740292 0.2940372359968278 1 1 1 1 1 1 1 1 1 1
216 2160 -0.377789516614691 -0.004815179290011773 0.004617021204547506 0.3007051203648068 1 1 1 1 1 1 1 1 1 1
217 2170 -0.37662880874115057 -0.00254041603455016 3.475036724362757e-05 0.2669798639393516 1 1 1 1 1 1 1 1 1 1
218 2180 -0.3964003086438169 -0.007384141574709054 0.005466357711200409 0.26403859745037955 1 1 1 1 1 1 1 1 1 1
